map	col1	col2	avgrr
5	22550000	22600000	0.02
6	50000	100000	4.23
6	100000	150000	4.43
6	150000	200000	4.75
6	250000	300000	5.29
6	300000	350000	5.68
6	350000	400000	6.01
6	400000	450000	6.38
6	450000	500000	6.69
6	550000	600000	7.29
6	600000	650000	7.654999999999999
6	650000	700000	7.99
6	700000	750000	8.415
6	750000	800000	8.7
6	850000	900000	9.69
6	950000	1000000	10.23
6	1000000	1050000	10.73
6	1100000	1150000	11.79
6	1550000	1600000	14.68
6	1600000	1650000	14.88
6	1750000	1800000	15.24
6	1800000	1850000	15.3
6	2300000	2350000	14.6
6	2400000	2450000	14.16
6	2550000	2600000	13.2
6	2650000	2700000	12.61
6	2750000	2800000	11.76
6	2800000	2850000	11.44
6	3000000	3050000	9.55
6	3050000	3100000	9.06
6	3100000	3150000	8.27
6	3150000	3200000	7.83
6	3250000	3300000	7.04
6	3300000	3350000	6.11
6	3600000	3650000	3.27
6	3900000	3950000	1.74
6	3950000	4000000	1.4100000000000001
6	4050000	4099999	0.99
6	4099999	4150000	0.76
6	4200000	4250000	0.62
6	4300000	4350000	0.53
6	4350000	4400000	0.49
6	4400000	4450000	0.48
6	4550000	4600000	0.69
6	4600000	4650000	0.9
6	4700000	4750000	1.07
6	4750000	4800000	1.4
6	4800000	4850000	1.51
6	4850000	4900000	1.74
6	4950000	5000000	2.04
6	5000000	5050000	2.19
6	5050000	5100000	2.35
6	5100000	5150000	2.44
6	5150000	5200000	2.58
6	5200000	5250000	2.81
6	5300000	5350000	3.1
6	5350000	5400000	3.33
6	5400000	5450000	3.57
6	5500000	5550000	4.06
6	5600000	5650000	4.45
6	5650000	5700000	4.59
6	5700000	5750000	4.76
6	5750000	5800000	4.96
6	5800000	5850000	5.19
6	5850000	5900000	5.31
6	5900000	5950000	5.59
6	5950000	6000000	5.72
6	6000000	6050000	5.91
6	6100000	6150000	6.1899999999999995
6	6150000	6200000	6.43
6	6200000	6250000	6.55
6	6300000	6350000	6.835
6	6400000	6450000	7.11
6	6450000	6500000	7.24
6	6500000	6550000	7.49
6	6550000	6600000	7.6899999999999995
6	6600000	6650000	7.86
6	6650000	6700000	8.07
6	6750000	6800000	8.41
6	6900000	6950000	8.79
6	6950000	7000000	8.96
6	7000000	7050000	9.17
6	7150000	7200000	9.65
6	7200000	7250000	9.79
6	7300000	7350000	10.01
6	7400000	7450000	10.28
6	7550000	7600000	10.43
6	7600000	7650000	10.44
6	7650000	7700000	10.44
6	7750000	7800000	10.42
6	7800000	7850000	10.39
6	8000000	8050000	10.165
6	8100000	8150000	10.02
6	8150000	8199999	9.86
6	8250000	8300000	9.629999999999999
6	8300000	8350000	9.42
6	8450000	8500000	8.92
6	8650000	8700000	8.15
6	8750000	8800000	7.7
6	8850000	8900000	7.34
6	8900000	8950000	7.045
6	9000000	9050000	6.65
6	9100000	9150000	6.08
6	9200000	9250000	5.73
6	9350000	9400000	4.95
6	9400000	9450000	4.56
6	9500000	9550000	4.3
6	9550000	9600000	4.09
6	9600000	9650000	3.88
6	9650000	9700000	3.72
6	9900000	9950000	3.01
6	9950000	10000000	2.92
6	10000000	10050000	2.835
6	10100000	10150000	2.73
6	10200000	10250000	2.66
6	10450000	10500000	2.64
6	10500000	10550000	2.69
6	10550000	10600000	2.77
6	10600000	10650000	2.82
6	10700000	10750000	2.9850000000000003
6	10800000	10850000	3.22
6	10850000	10900000	3.31
6	11050000	11100000	3.97
6	11150000	11200000	4.23
6	11200000	11250000	4.36
6	11250000	11300000	4.55
6	11300000	11350000	4.79
6	11400000	11450000	5.08
6	11450000	11500000	5.32
6	11550000	11600000	5.7
6	11650000	11700000	6.03
6	11750000	11800000	6.225
6	11800000	11850000	6.34
6	11850000	11900000	6.43
6	11900000	11950000	6.56
6	11950000	12000000	6.69
6	12000000	12050000	6.76
6	12100000	12150000	6.84
6	12200000	12250000	6.875
6	12300000	12350000	6.84
6	12450000	12500000	6.68
6	12550000	12600000	6.48
6	12600000	12650000	6.38
6	12650000	12700000	6.31
6	12750000	12800000	6.07
6	12850000	12900000	5.84
6	12900000	12950000	5.65
6	12950000	13000000	5.55
6	13100000	13150000	5.1
6	13150000	13200000	5.01
6	13200000	13250000	4.91
6	13250000	13300000	4.76
6	13300000	13350000	4.67
6	13350000	13400000	4.52
6	13500000	13550000	4.19
6	13600000	13650000	4.02
6	13650000	13700000	3.92
6	13800000	13850000	3.74
6	13850000	13900000	3.69
6	13950000	14000000	3.6950000000000003
6	14050000	14100000	3.76
6	14150000	14200000	3.89
6	14250000	14300000	4.12
6	14300000	14350000	4.28
6	14350000	14400000	4.37
6	14450000	14500000	4.72
6	14550000	14600000	5.06
6	14600000	14650000	5.24
6	14650000	14700000	5.47
6	14800000	14850000	5.85
6	14850000	14900000	6.02
6	14950000	15000000	6.1850000000000005
6	15000000	15050000	6.29
6	15050000	15100000	6.38
6	15100000	15150000	6.46
6	15150000	15200000	6.51
6	15200000	15250000	6.545
6	15250000	15300000	6.56
6	15300000	15350000	6.57
6	15500000	15550000	6.67
6	15550000	15600000	6.69
6	15600000	15650000	6.7
6	15700000	15750000	6.68
6	15750000	15800000	6.68
6	15800000	15850000	6.67
6	15900000	15950000	6.655
6	15950000	16000000	6.62
6	16050000	16100000	6.535
6	16149999	16200000	6.33
6	16250000	16300000	6.13
6	16350000	16399999	5.92
6	16399999	16450000	5.72
6	16550000	16600000	5.109999999999999
6	16750000	16800000	4.44
6	16800000	16850000	4.26
6	16900000	16950000	3.93
6	16950000	17000000	3.84
6	17000000	17050000	3.76
6	17050000	17100000	3.65
6	17100000	17150000	3.59
6	17150000	17200000	3.54
6	17200000	17250000	3.53
6	17250000	17300000	3.52
6	17300000	17350000	3.53
6	17350000	17400000	3.54
6	17400000	17450000	3.58
6	17450000	17500000	3.63
6	17500000	17550000	3.705
6	17600000	17650000	3.9
6	17650000	17700000	4.06
6	17700000	17750000	4.13
6	17750000	17800000	4.21
6	17800000	17850000	4.39
6	17900000	17950000	4.73
6	18000000	18050000	5.05
6	18050000	18100000	5.16
6	18200000	18250000	5.68
6	18300000	18350000	5.95
6	18400000	18450000	6.33
6	18450000	18500000	6.45
6	18500000	18550000	6.5
6	18600000	18650000	6.79
6	18650000	18700000	6.96
6	18700000	18750000	7.11
6	18750000	18800000	7.23
6	18850000	18900000	7.46
6	18900000	18950000	7.54
6	19050000	19100000	7.63
6	19100000	19150000	7.655
6	19150000	19200000	7.67
6	19200000	19250000	7.68
6	19250000	19300000	7.67
6	19300000	19350000	7.65
6	19350000	19400000	7.61
6	19500000	19550000	7.38
6	19550000	19600000	7.25
6	19700000	19750000	6.96
6	19750000	19800000	6.78
6	19850000	19900000	6.35
6	19950000	20000000	6.0600000000000005
6	20050000	20100000	5.75
6	20150000	20200000	5.44
6	20350000	20400000	4.8
6	20500000	20550000	4.35
6	20600000	20650000	4.02
6	21000000	21050000	3.05
6	21850000	21900000	1.29
6	22150000	22200000	0.82
7	650000	700000	12.47
7	700000	750000	12.86
7	850000	900000	13.9
7	900000	950000	14.52
7	1050000	1100000	15.33
7	1100000	1150000	15.46
7	1150000	1200000	15.63
7	1200000	1250000	15.72
7	1450000	1500000	15.66
7	1650000	1700000	15.53
7	1800000	1850000	15.61
7	1950000	2000000	12.95
7	2000000	2049999	12.32
7	2600000	2650000	4.15
7	2700000	2750000	3.53
7	2750000	2800000	3.16
7	2800000	2850000	2.83
7	2900000	2950000	2.34
7	3100000	3150000	1.97
7	3250000	3300000	2.2
7	3300000	3350000	2.37
7	3350000	3400000	2.61
7	3400000	3450000	2.84
7	3500000	3550000	3.54
7	3650000	3700000	4.51
7	3800000	3850000	5.33
7	3850000	3900000	5.92
7	3900000	3950000	6.25
7	3950000	4000000	6.63
7	4000000	4050000	7.2
7	4050000	4099999	7.51
7	4099999	4150000	7.91
7	4150000	4200000	8.33
7	4200000	4250000	8.72
7	4250000	4300000	9.14
7	4450000	4500000	10.44
7	4600000	4650000	10.96
7	4750000	4800000	11.35
7	4800000	4850000	11.475
7	4850000	4900000	11.59
7	4900000	4950000	11.655000000000001
7	4950000	5000000	11.72
7	5000000	5050000	11.78
7	5050000	5100000	11.8
7	5100000	5150000	11.85
7	5150000	5200000	11.89
7	5300000	5350000	11.94
7	5350000	5400000	11.93
7	5400000	5450000	11.9
7	5650000	5700000	11.77
7	5750000	5800000	11.69
7	5950000	6000000	11.33
7	6050000	6100000	10.94
7	6100000	6150000	10.87
7	6200000	6250000	10.58
7	6300000	6350000	10.13
7	6350000	6400000	9.98
7	6450000	6500000	9.78
7	6500000	6550000	9.66
7	6600000	6650000	9.469999999999999
7	6650000	6700000	9.34
7	6750000	6800000	9.18
7	6800000	6850000	9.1
7	6850000	6900000	8.99
7	7000000	7050000	8.63
7	7050000	7100000	8.56
7	7250000	7300000	8.16
7	7300000	7350000	8
7	7400000	7450000	7.8
7	7450000	7500000	7.56
7	7500000	7550000	7.455
7	7600000	7650000	7.05
7	7650000	7700000	6.82
7	7700000	7750000	6.67
7	7800000	7850000	6.14
7	7950000	8000000	5.39
7	8000000	8050000	5.07
7	8100000	8150000	4.59
7	8150000	8199999	4.33
7	8199999	8250000	4.12
7	8250000	8300000	3.85
7	8400000	8450000	3.2
7	8450000	8500000	3.06
7	8500000	8550000	2.97
7	8650000	8700000	2.55
7	8900000	8950000	2.25
7	8950000	9000000	2.23
7	9000000	9050000	2.21
7	9150000	9200000	2.24
7	9250000	9300000	2.33
7	9350000	9400000	2.48
7	9400000	9450000	2.57
7	9450000	9500000	2.62
7	9500000	9550000	2.71
7	9550000	9600000	2.81
7	9600000	9650000	2.97
7	9800000	9850000	3.56
7	9900000	9950000	3.82
7	9950000	10000000	3.95
7	10050000	10100000	4.335
7	10100000	10150000	4.5
7	10200000	10250000	4.78
7	10350000	10400000	4.98
7	10450000	10500000	5.095000000000001
7	10650000	10700000	5.31
7	10700000	10750000	5.3
7	10750000	10800000	5.29
7	10850000	10900000	5.24
7	10900000	10950000	5.22
7	10950000	11000000	5.2
7	11050000	11100000	5.11
7	11100000	11150000	5.02
7	11150000	11200000	4.99
7	11200000	11250000	4.94
7	11300000	11350000	4.77
7	11350000	11400000	4.69
7	11500000	11550000	4.64
7	11700000	11750000	4.55
7	11750000	11800000	4.56
7	11850000	11900000	4.7
7	11900000	11950000	4.74
7	12100000	12150000	5.165
7	12150000	12200000	5.28
7	12200000	12250000	5.43
7	12300000	12350000	5.585
7	12400000	12450000	5.79
7	12450000	12500000	5.81
7	12500000	12550000	5.9
7	12600000	12650000	5.95
7	12650000	12700000	5.99
7	12750000	12800000	6.15
7	12900000	12950000	6.3
7	12950000	13000000	6.32
7	13050000	13100000	6.42
7	13200000	13250000	6.58
7	13300000	13350000	6.699999999999999
7	13350000	13400000	6.76
7	13450000	13500000	6.77
7	13500000	13550000	6.74
7	13650000	13700000	6.625
7	13700000	13750000	6.56
7	13750000	13800000	6.44
7	13850000	13900000	6.205
7	13950000	14000000	5.8
7	14000000	14050000	5.66
7	14050000	14100000	5.45
7	14100000	14150000	5.37
7	14250000	14300000	4.96
7	14300000	14350000	4.9
7	14350000	14400000	4.81
7	14450000	14500000	4.71
7	14550000	14600000	4.69
7	14600000	14650000	4.71
7	14650000	14700000	4.75
7	14700000	14750000	4.77
7	14800000	14850000	4.83
7	15100000	15150000	5.28
7	15200000	15250000	5.35
7	15250000	15300000	5.36
7	15350000	15400000	5.375
7	15400000	15450000	5.4
7	15450000	15500000	5.43
7	15550000	15600000	5.45
7	15600000	15650000	5.45
7	15650000	15700000	5.44
7	15750000	15800000	5.44
7	15850000	15900000	5.45
7	15900000	15950000	5.47
7	15950000	16000000	5.48
7	16000000	16050000	5.48
7	16050000	16100000	5.48
7	16149999	16200000	5.52
7	16200000	16250000	5.535
7	16350000	16399999	5.53
7	16500000	16550000	5.56
7	16600000	16649999	5.64
7	16700000	16750000	5.77
7	16750000	16800000	5.84
7	16800000	16850000	5.92
7	16850000	16900000	5.95
7	16900000	16950000	6.09
7	16950000	17000000	6.22
7	17000000	17050000	6.28
7	17150000	17200000	6.66
7	17200000	17250000	6.82
7	17300000	17350000	7.155
7	17350000	17400000	7.36
7	17450000	17500000	7.73
7	17550000	17600000	8.23
7	17600000	17650000	8.34
7	17650000	17700000	8.72
7	17700000	17750000	8.87
7	17800000	17850000	9.19
7	17850000	17900000	9.47
7	17900000	17950000	9.600000000000001
7	18000000	18050000	9.95
7	18050000	18100000	10.14
7	18100000	18150000	10.21
7	18250000	18300000	10.670000000000002
7	18300000	18350000	10.83
7	18350000	18400000	10.97
7	18400000	18450000	11.07
7	18450000	18500000	11.19
7	18500000	18550000	11.25
7	18600000	18650000	11.32
7	18650000	18700000	11.33
7	18700000	18750000	11.34
7	18800000	18850000	11.26
7	18850000	18900000	11.22
7	18900000	18950000	11.09
7	18950000	19000000	11.02
7	19000000	19050000	10.86
7	19850000	19900000	5.23
7	19900000	19950000	4.96
7	20200000	20250000	3.43
7	20250000	20300000	3.05
8	150000	200000	8.51
8	300000	350000	9.65
8	500000	550000	11.09
8	750000	800000	12.89
8	850000	900000	13.25
8	1050000	1100000	13.75
8	1100000	1150000	13.89
8	1300000	1350000	14.02
8	1350000	1400000	13.38
8	1450000	1500000	12.565000000000001
8	1550000	1600000	11.69
8	1600000	1650000	11.23
8	1650000	1700000	10.8
8	1700000	1750000	10.4
8	1750000	1800000	10.075
8	1800000	1850000	9.56
8	1900000	1950000	9.12
8	1950000	2000000	8.65
8	2049999	2100000	8.13
8	2150000	2200000	7.54
8	2200000	2250000	7.23
8	2250000	2300000	6.97
8	2300000	2350000	6.805
8	2350000	2400000	6.65
8	2450000	2500000	6.27
8	2500000	2550000	6.11
8	2550000	2600000	6.04
8	2600000	2650000	5.91
8	2700000	2750000	5.77
8	2750000	2800000	5.73
8	2800000	2850000	5.74
8	2850000	2900000	5.9
8	3000000	3050000	6.18
8	3300000	3350000	6.94
8	3450000	3500000	7.199999999999999
8	3550000	3600000	7.37
8	3600000	3650000	7.425000000000001
8	3700000	3750000	7.56
8	3750000	3800000	7.635
8	3800000	3850000	7.71
8	3900000	3950000	7.81
8	3950000	4000000	7.890000000000001
8	4099999	4150000	8.115
8	4200000	4250000	8.25
8	4250000	4300000	8.32
8	4300000	4350000	8.34
8	4350000	4400000	8.36
8	4400000	4450000	8.37
8	4500000	4550000	8.33
8	4600000	4650000	8.26
8	4650000	4700000	8.12
8	4700000	4750000	8.06
8	4800000	4850000	7.92
8	4850000	4900000	7.77
8	4900000	4950000	7.63
8	4950000	5000000	7.55
8	5050000	5100000	7.44
8	5200000	5250000	7.24
8	5250000	5300000	7.12
8	5350000	5400000	7.05
8	5400000	5450000	7
8	5450000	5500000	6.98
8	5500000	5550000	6.97
8	5600000	5650000	7.02
8	5650000	5700000	7.08
8	5700000	5750000	7.075
8	5750000	5800000	7.06
8	5800000	5850000	7.06
8	5850000	5900000	7.05
8	5900000	5950000	7.04
8	5950000	6000000	7.02
8	6100000	6150000	6.92
8	6150000	6200000	6.845000000000001
8	6200000	6250000	6.78
8	6300000	6350000	6.73
8	6450000	6500000	6.61
8	6500000	6550000	6.59
8	6600000	6650000	6.52
8	6650000	6700000	6.5
8	6700000	6750000	6.47
8	6900000	6950000	6.38
8	6950000	7000000	6.42
8	7050000	7100000	6.53
8	7100000	7150000	6.56
8	7150000	7200000	6.66
8	7350000	7400000	6.91
8	7450000	7500000	6.99
8	7650000	7700000	6.96
8	7900000	7950000	7.05
8	7950000	8000000	7.09
8	8000000	8050000	7.11
8	8050000	8100000	7.12
8	8100000	8150000	7.14
8	8300000	8350000	7.13
8	8350000	8400000	7.11
8	8400000	8450000	7.1
8	8600000	8650000	6.985
8	8650000	8700000	6.96
8	8700000	8750000	6.94
8	8800000	8850000	6.86
8	8850000	8900000	6.79
8	8950000	9000000	6.65
8	9000000	9050000	6.55
8	9100000	9150000	6.2
8	9150000	9200000	6.03
8	9200000	9250000	5.95
8	9300000	9350000	5.62
8	9350000	9400000	5.47
8	9500000	9550000	5.1
8	9550000	9600000	4.93
8	9600000	9650000	4.83
8	9750000	9800000	4.48
8	9800000	9850000	4.34
8	9850000	9900000	4.24
8	9900000	9950000	4.16
8	9950000	10000000	4.06
8	10050000	10100000	3.84
8	10150000	10200000	3.69
8	10200000	10250000	3.62
8	10300000	10350000	3.55
8	10400000	10450000	3.54
8	10500000	10550000	3.55
8	10600000	10650000	3.53
8	10850000	10900000	3.54
8	10900000	10950000	3.54
8	11000000	11050000	3.56
8	11250000	11300000	3.66
8	11350000	11400000	3.68
8	11450000	11500000	3.7300000000000004
8	11550000	11600000	3.83
8	11700000	11750000	4
8	11750000	11800000	4.13
8	11800000	11850000	4.19
8	11850000	11900000	4.31
8	11950000	12000000	4.51
8	12200000	12250000	4.83
8	12250000	12300000	4.83
8	12300000	12350000	4.82
8	12350000	12400000	4.81
8	12400000	12450000	4.81
8	12450000	12500000	4.81
8	12500000	12550000	4.8149999999999995
8	12550000	12600000	4.84
8	12600000	12650000	4.9
8	12650000	12700000	5.01
8	12850000	12900000	5.32
8	12900000	12950000	5.41
8	13000000	13050000	5.67
8	13100000	13150000	5.84
8	13150000	13200000	6
8	13200000	13250000	6.13
8	13250000	13300000	6.23
8	13350000	13400000	6.48
8	13400000	13450000	6.635
8	13450000	13500000	6.78
8	13550000	13600000	6.91
8	13600000	13650000	6.99
8	13650000	13700000	7.08
8	13700000	13750000	7.12
8	13750000	13800000	7.12
8	13850000	13900000	7.05
8	13900000	13950000	7.02
8	13950000	14000000	6.99
8	14000000	14050000	6.93
8	14100000	14150000	6.94
8	14150000	14200000	6.94
8	14300000	14350000	7.07
8	14350000	14400000	7.14
8	14450000	14500000	7.27
8	14600000	14650000	7.64
8	14650000	14700000	7.74
8	15700000	15750000	15.51
8	15750000	15800000	15.91
8	15800000	15850000	16.45
8	15850000	15900000	16.75
8	15900000	15950000	17.48
8	15950000	16000000	18.72
8	16100000	16149999	20.8
8	16149999	16200000	20.72
8	16200000	16250000	20.61
8	16350000	16399999	20.16
8	16500000	16550000	19.46
8	16550000	16600000	19.2
8	16600000	16649999	19.02
8	16649999	16700000	18.75
8	16700000	16750000	18.28
8	16800000	16850000	17.35
8	16850000	16900000	16.96
8	16900000	16950000	16.53
8	16950000	17000000	16.03
8	17050000	17100000	14.92
8	17100000	17150000	14.64
8	17150000	17200000	14.16
9	200000	250000	11.65
9	250000	300000	12.28
9	300000	350000	12.93
9	400000	450000	14.02
9	450000	500000	14.44
9	500000	550000	15.31
9	600000	650000	16.44
9	650000	700000	17.13
9	800000	850000	19.13
9	1050000	1100000	22.24
9	1100000	1150000	23.42
9	1150000	1200000	24.18
9	1350000	1400000	26.51
9	1450000	1500000	26.08
9	1500000	1550000	25.86
9	1550000	1600000	25.4
9	1700000	1750000	24.64
9	1750000	1800000	23.95
9	1850000	1900000	23.13
9	1950000	2000000	22.23
9	2000000	2049999	21.729999999999997
9	2150000	2200000	20.05
9	2250000	2300000	18.79
9	2300000	2350000	17.96
9	2400000	2450000	16.675
9	2600000	2650000	13.74
9	2700000	2750000	12.1
9	2750000	2800000	11.64
9	2900000	2950000	8.67
9	2950000	3000000	7.91
9	3050000	3100000	7
9	3150000	3200000	5.14
9	3200000	3250000	4.25
9	4050000	4099999	0
9	4200000	4250000	0
9	4350000	4400000	0
9	4600000	4650000	0
9	4750000	4800000	0.47
9	4800000	4850000	0.68
9	4850000	4900000	0.88
9	4900000	4950000	1.15
9	4950000	5000000	1.22
9	5000000	5050000	1.32
9	5050000	5100000	1.48
9	5100000	5150000	1.595
9	5150000	5200000	1.66
9	5200000	5250000	1.69
9	5300000	5350000	1.68
9	5350000	5400000	1.68
9	5400000	5450000	1.68
9	5450000	5500000	1.71
9	5500000	5550000	1.77
9	5600000	5650000	1.81
9	5650000	5700000	1.835
9	5750000	5800000	1.8849999999999998
9	5900000	5950000	2.03
9	5950000	6000000	2.1
9	6000000	6050000	2.23
9	6050000	6100000	2.32
9	6100000	6150000	2.43
9	6300000	6350000	2.95
9	6350000	6400000	3.14
9	6450000	6500000	3.35
9	6500000	6550000	3.42
9	6600000	6650000	3.73
9	6700000	6750000	4.19
9	6800000	6850000	4.65
9	6900000	6950000	4.94
9	6950000	7000000	5.21
9	7000000	7050000	5.445
9	7100000	7150000	5.95
9	7250000	7300000	6.59
9	7300000	7350000	6.89
9	7450000	7500000	7.55
9	7550000	7600000	7.79
9	7650000	7700000	8.17
9	7800000	7850000	8.485
9	7850000	7900000	8.58
9	7950000	8000000	8.64
9	8000000	8050000	8.64
9	8100000	8150000	8.6
9	8150000	8199999	8.56
9	8250000	8300000	8.39
9	8300000	8350000	8.3
9	8500000	8550000	7.75
9	8700000	8750000	7.07
9	8750000	8800000	6.89
9	8900000	8950000	6.48
9	8950000	9000000	6.33
9	9000000	9050000	6.0649999999999995
9	9100000	9150000	5.83
9	9200000	9250000	5.47
9	9300000	9350000	5.26
9	9350000	9400000	5.04
9	9500000	9550000	4.72
9	9550000	9600000	4.64
9	9600000	9650000	4.57
9	9650000	9700000	4.5
9	9700000	9750000	4.47
9	9800000	9850000	4.32
9	9850000	9900000	4.255
9	10000000	10050000	4.115
9	10050000	10100000	4.075
9	10300000	10350000	4.08
9	10350000	10400000	4.105
9	10500000	10550000	4.39
9	10550000	10600000	4.51
9	10600000	10650000	4.56
9	10650000	10700000	4.67
9	10700000	10750000	4.76
9	10800000	10850000	5.02
9	10850000	10900000	5.17
9	10900000	10950000	5.32
9	10950000	11000000	5.41
9	11000000	11050000	5.66
9	11050000	11100000	5.8
9	11150000	11200000	6.06
9	11200000	11250000	6.35
9	11300000	11350000	6.74
9	11350000	11400000	6.96
9	11400000	11450000	7.07
9	11450000	11500000	7.31
9	11550000	11600000	7.78
9	11600000	11650000	8.04
9	11650000	11700000	8.27
9	11700000	11750000	8.44
9	11750000	11800000	8.7
9	11850000	11900000	9.04
9	11900000	11950000	9.11
9	11950000	12000000	9.18
9	12050000	12100000	9.4
9	12200000	12250000	9.5
9	12250000	12300000	9.5
9	12300000	12350000	9.5
9	12350000	12400000	9.54
9	12400000	12450000	9.55
9	12450000	12500000	9.56
9	12550000	12600000	9.57
9	12600000	12650000	9.61
9	12650000	12700000	9.62
9	12750000	12800000	9.62
9	12800000	12850000	9.62
9	12850000	12900000	9.63
9	12900000	12950000	9.63
9	13000000	13050000	9.55
9	13050000	13100000	9.45
9	13150000	13200000	9.245
9	13250000	13300000	8.95
9	13300000	13350000	8.88
9	13350000	13400000	8.64
9	13400000	13450000	8.47
9	13500000	13550000	8
9	13600000	13650000	7.67
9	13650000	13700000	7.36
9	13700000	13750000	7.15
9	13750000	13800000	6.97
9	13800000	13850000	6.755000000000001
9	14000000	14050000	6.26
9	14150000	14200000	6.12
9	14200000	14250000	6.13
9	14250000	14300000	6.14
9	14300000	14350000	6.14
9	14350000	14400000	6.1
9	14500000	14550000	6.05
9	14600000	14650000	5.96
9	14650000	14700000	5.94
9	14850000	14900000	5.83
9	14900000	14950000	5.78
9	15000000	15050000	5.73
9	15100000	15150000	5.73
9	15200000	15250000	5.69
9	15250000	15300000	5.69
9	15450000	15500000	5.84
9	15550000	15600000	5.91
9	15600000	15650000	5.98
9	15650000	15700000	6
9	15700000	15750000	6.03
9	15750000	15800000	6.06
9	15800000	15850000	6.1
9	15900000	15950000	6.26
9	15950000	16000000	6.32
9	16000000	16050000	6.36
9	16200000	16250000	6.49
9	16300000	16350000	6.6
9	16399999	16450000	6.67
9	16500000	16550000	6.72
9	16600000	16649999	6.77
9	16700000	16750000	6.76
9	16850000	16900000	6.8
9	16950000	17000000	6.78
9	17050000	17100000	6.76
9	17100000	17150000	6.74
9	17150000	17200000	6.73
9	17300000	17350000	6.69
9	17350000	17400000	6.66
9	17400000	17450000	6.65
9	17450000	17500000	6.63
9	17500000	17550000	6.605
9	17600000	17650000	6.55
9	17650000	17700000	6.5
9	17750000	17800000	6.390000000000001
9	17900000	17950000	6.26
9	17950000	18000000	6.265
9	18050000	18100000	6.32
9	18150000	18200000	6.44
9	18200000	18250000	6.54
9	18300000	18350000	6.66
9	18400000	18450000	6.83
9	18450000	18500000	6.88
9	18500000	18550000	7.04
9	18550000	18600000	7.15
9	18750000	18800000	7.67
9	18850000	18900000	7.87
9	19000000	19050000	8.12
9	19200000	19250000	8.48
9	19250000	19300000	8.57
9	19400000	19450000	8.82
9	19500000	19550000	8.955
9	19600000	19650000	9.09
9	19750000	19800000	9.39
9	19800000	19850000	9.49
9	19900000	19950000	9.61
9	20050000	20100000	9.58
9	20100000	20150000	9.53
9	20150000	20200000	9.475000000000001
9	20250000	20300000	9.26
9	20450000	20500000	8.870000000000001
9	20800000	20850000	6.72
9	20850000	20900000	6.38
9	21150000	21200000	5.04
9	21500000	21550000	3.24
10	0	50000	0
10	400000	450000	0.28
10	500000	550000	0.47
10	900000	950000	1.86
10	950000	1000000	2.03
10	1100000	1150000	2.41
10	2300000	2350000	11.86
10	2350000	2400000	12.21
10	2800000	2850000	14.81
10	2900000	2950000	15.07
10	2950000	3000000	15.12
10	3050000	3100000	15.14
10	3100000	3150000	15.07
10	3200000	3250000	14.79
10	3300000	3350000	14.58
10	3350000	3400000	14.3
10	3500000	3550000	13.66
10	3600000	3650000	12.82
10	3650000	3700000	12.54
10	3700000	3750000	12.3
10	3800000	3850000	11.46
10	3850000	3900000	10.9
10	3950000	4000000	10.27
10	4050000	4099999	9.5
10	4099999	4150000	9.3
10	4200000	4250000	8.364999999999998
10	4250000	4300000	8.15
10	4300000	4350000	7.91
10	4500000	4550000	6.25
10	4600000	4650000	5.48
10	4650000	4700000	5.25
10	4700000	4750000	5.02
10	4750000	4800000	4.82
10	4900000	4950000	4.074999999999999
10	4950000	5000000	3.85
10	5000000	5050000	3.725
10	5050000	5100000	3.59
10	5100000	5150000	3.55
10	5200000	5250000	3.49
10	5250000	5300000	3.49
10	5300000	5350000	3.52
10	5350000	5400000	3.58
10	5400000	5450000	3.65
10	5650000	5700000	4.37
10	5700000	5750000	4.49
10	5750000	5800000	4.56
10	5800000	5850000	4.720000000000001
10	5900000	5950000	4.92
10	5950000	6000000	5.01
10	6050000	6100000	5.05
10	6150000	6200000	5.05
10	6200000	6250000	5.04
10	6250000	6300000	5.015
10	6350000	6400000	4.98
10	6600000	6650000	4.75
10	6700000	6750000	4.645
10	6800000	6850000	4.6
10	6850000	6900000	4.58
10	6900000	6950000	4.5600000000000005
10	6950000	7000000	4.53
10	7100000	7150000	4.42
10	7150000	7200000	4.41
10	7200000	7250000	4.39
10	7250000	7300000	4.34
10	7300000	7350000	4.3
10	7400000	7450000	4.25
10	7500000	7550000	4.115
10	7550000	7600000	4.06
10	7600000	7650000	4.05
10	7750000	7800000	4.154999999999999
10	7800000	7850000	4.22
10	7850000	7900000	4.28
10	7900000	7950000	4.34
10	7950000	8000000	4.42
10	8000000	8050000	4.56
10	8050000	8100000	4.68
10	8100000	8150000	4.87
10	8150000	8199999	4.95
10	8199999	8250000	5.03
10	8250000	8300000	5.2
10	8300000	8350000	5.3
10	8450000	8500000	5.49
10	8500000	8550000	5.615
10	8550000	8600000	5.68
10	8650000	8700000	5.81
10	9050000	9100000	6.27
10	9100000	9150000	6.31
10	9200000	9250000	6.38
10	9250000	9300000	6.5
10	9300000	9350000	6.54
10	9350000	9400000	6.58
10	9450000	9500000	6.68
10	9550000	9600000	6.75
10	9600000	9650000	6.75
10	9650000	9700000	6.74
10	9700000	9750000	6.69
10	10000000	10050000	6.22
10	10150000	10200000	5.95
10	10200000	10250000	5.91
10	10350000	10400000	5.6
10	10500000	10550000	5.4399999999999995
10	10600000	10650000	5.42
10	10650000	10700000	5.44
10	10700000	10750000	5.5
10	10750000	10800000	5.555
10	10850000	10900000	5.69
